section	model	plan	turn	bucket	accuracy	support
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	3	all	0.631578947368421	19
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	4	all	0.6666666666666666	18
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	5	all	0.2962962962962963	27
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	2	all	1.0	7
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	3	all	0.9411764705882353	17
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	4	all	0.9333333333333333	15
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	5	all	0.9565217391304348	23
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_SENT_EMAILS	2	all	0.6666666666666666	6
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_SENT_EMAILS	3	all	0.9	10
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_SENT_EMAILS	4	all	0.8823529411764706	17
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_SENT_MESSAGES	2	all	1.0	14
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_SENT_MESSAGES	4	all	1.0	10
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_WEB_HISTORY	3	all	0.875	8
turn_all	scale-phi4-4b-base.tsv	ACTION_VIEW_WEB_HISTORY	4	all	0.75	16
turn_all	scale-phi4-4b-base.tsv	dial	2	all	1.0	6
turn_all	scale-phi4-4b-base.tsv	dial	3	all	0.7	20
turn_all	scale-phi4-4b-base.tsv	dial	4	all	0.5277777777777778	36
turn_all	scale-phi4-4b-base.tsv	dial	5	all	0.58	50
turn_all	scale-phi4-4b-base.tsv	get_contact_info_from_uri	3	all	1.0	7
turn_all	scale-phi4-4b-base.tsv	get_contact_info_from_uri	4	all	0.9444444444444444	18
turn_all	scale-phi4-4b-base.tsv	get_contact_info_from_uri	5	all	0.8	15
turn_all	scale-phi4-4b-base.tsv	launch_application	2	all	0.8333333333333334	12
turn_all	scale-phi4-4b-base.tsv	launch_application	3	all	0.7222222222222222	18
turn_all	scale-phi4-4b-base.tsv	launch_application	4	all	0.2903225806451613	31
turn_all	scale-phi4-4b-base.tsv	play_music	2	all	0.5833333333333334	12
turn_all	scale-phi4-4b-base.tsv	play_music	3	all	0.16666666666666666	12
turn_all	scale-phi4-4b-base.tsv	play_music	4	all	0.35714285714285715	28
turn_all	scale-phi4-4b-base.tsv	play_music	5	all	0.37037037037037035	27
turn_all	scale-phi4-4b-base.tsv	play_video	2	all	0.9375	16
turn_all	scale-phi4-4b-base.tsv	play_video	3	all	0.6052631578947368	38
turn_all	scale-phi4-4b-base.tsv	play_video	4	all	0.43333333333333335	30
turn_all	scale-phi4-4b-base.tsv	play_video	5	all	0.4782608695652174	46
turn_all	scale-phi4-4b-base.tsv	search_location	2	all	0.7857142857142857	14
turn_all	scale-phi4-4b-base.tsv	search_location	3	all	0.5714285714285714	28
turn_all	scale-phi4-4b-base.tsv	search_location	4	all	0.47619047619047616	42
turn_all	scale-phi4-4b-base.tsv	search_location	5	all	0.25	36
turn_all	scale-phi4-4b-base.tsv	send_email	2	all	0.5625	16
turn_all	scale-phi4-4b-base.tsv	send_email	3	all	0.40625	32
turn_all	scale-phi4-4b-base.tsv	send_email	4	all	0.38095238095238093	42
turn_all	scale-phi4-4b-base.tsv	send_email	5	all	0.3888888888888889	36
turn_all	scale-phi4-4b-base.tsv	send_message	2	all	0.8	15
turn_all	scale-phi4-4b-base.tsv	send_message	3	all	0.42857142857142855	28
turn_all	scale-phi4-4b-base.tsv	send_message	4	all	0.37777777777777777	45
turn_all	scale-phi4-4b-base.tsv	send_message	5	all	0.3	40
turn_all	scale-phi4-4b-base.tsv	web_search	2	all	0.375	8
turn_all	scale-phi4-4b-base.tsv	web_search	3	all	0.32	25
turn_all	scale-phi4-4b-base.tsv	web_search	4	all	0.25	32
turn_all	scale-phi4-4b-base.tsv	web_search	5	all	0.25	52
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	2	nonNR	1.0	17
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	3	complex_1	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	3	nonNR	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	4	complex_1	0.8181818181818182	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	4	complex_2	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	4	nonNR	0.9090909090909091	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	complex_1	0.8571428571428571	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	complex_2	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	complex_3	0.8571428571428571	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	5	nonNR	1.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	2	nonNR	0.84	25
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	3	complex_1	0.42857142857142855	21
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	3	nonNR	0.5238095238095238	21
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	4	complex_1	0.7142857142857143	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	4	complex_2	0.42857142857142855	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	4	nonNR	0.8571428571428571	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	5	complex_1	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	5	complex_2	0.3333333333333333	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	5	complex_3	0.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	5	nonNR	0.5	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	2	nonNR	0.75	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	3	complex_1	0.5	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	3	nonNR	0.6	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	4	complex_1	0.0	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	4	complex_2	0.1	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	4	nonNR	0.9333333333333333	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	5	complex_1	0.0	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	5	complex_2	0.1	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	5	complex_3	0.26666666666666666	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_CONTACT	5	nonNR	0.9	20
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	2	nonNR	0.42857142857142855	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	3	complex_1	0.0	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	3	nonNR	0.16666666666666666	18
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	4	complex_1	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	4	complex_2	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	4	nonNR	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	complex_1	0.0	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	complex_2	0.0	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	complex_3	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_DOCUMENT	5	nonNR	0.09090909090909091	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	2	nonNR	0.8181818181818182	22
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	3	complex_1	0.0	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	3	nonNR	0.7	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	4	complex_1	0.0	16
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	4	complex_2	0.0	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	4	nonNR	1.0	16
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	5	complex_1	0.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	5	complex_2	0.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	5	complex_3	0.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_EDIT_VIDEO	5	nonNR	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	2	nonNR	0.5	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	3	complex_1	0.5	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	3	nonNR	0.8	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	4	complex_1	0.625	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	4	complex_2	0.9	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	4	nonNR	0.6	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	2	nonNR	0.9166666666666666	12
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	3	complex_1	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	3	nonNR	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	4	complex_1	1.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	4	complex_2	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	4	nonNR	1.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	5	complex_1	0.7142857142857143	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	5	complex_2	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	5	complex_3	1.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	5	nonNR	0.7142857142857143	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	2	nonNR	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	3	complex_1	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	3	nonNR	1.0	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	4	complex_1	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	4	complex_2	1.0	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	4	nonNR	1.0	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	complex_1	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	complex_2	1.0	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	complex_3	1.0	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	5	nonNR	0.75	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	2	nonNR	0.3	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	3	complex_1	0.1	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	3	nonNR	0.75	20
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	4	complex_1	0.1	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	4	complex_2	0.42105263157894735	19
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	4	nonNR	0.631578947368421	19
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	5	complex_1	0.1	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	5	complex_2	0.25	12
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	5	complex_3	0.3333333333333333	12
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	5	nonNR	0.25	12
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	2	nonNR	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	3	complex_1	0.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	3	nonNR	0.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	4	complex_1	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	4	complex_2	0.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	4	nonNR	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	5	complex_1	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	5	complex_2	0.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	5	complex_3	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_INSERT_EVENT	5	nonNR	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	2	nonNR	1.0	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	3	complex_1	0.8	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	3	nonNR	0.7333333333333333	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	4	complex_1	0.8	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	4	complex_2	0.35714285714285715	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	4	nonNR	0.8571428571428571	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	complex_1	0.6	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	complex_2	0.26666666666666666	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	complex_3	0.2857142857142857	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	5	nonNR	0.8947368421052632	19
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	2	nonNR	0.4444444444444444	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	3	complex_1	0.2222222222222222	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	3	nonNR	0.5333333333333333	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	4	complex_1	0.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	4	complex_2	0.13333333333333333	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	4	nonNR	0.5625	16
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	5	complex_1	0.2222222222222222	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	5	complex_2	0.06666666666666667	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	5	complex_3	0.4375	16
turn_bucket	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	5	nonNR	0.4375	16
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	2	nonNR	0.4	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	3	complex_1	0.4	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	3	nonNR	0.4	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	4	complex_1	0.6	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	4	complex_2	0.6	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	4	nonNR	0.45454545454545453	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	5	complex_1	0.4	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	5	complex_2	0.4	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	5	complex_3	0.42857142857142855	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	5	nonNR	0.42857142857142855	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	2	nonNR	1.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	3	complex_1	0.7142857142857143	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	3	nonNR	0.9	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	4	complex_1	0.6666666666666666	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	4	complex_2	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	4	nonNR	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	5	complex_1	0.4	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	5	complex_2	0.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	5	complex_3	0.4	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	5	nonNR	0.6	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	2	nonNR	0.5555555555555556	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	3	complex_1	0.14285714285714285	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	3	nonNR	0.5714285714285714	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	4	complex_1	0.25	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	4	complex_2	0.2857142857142857	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	4	nonNR	0.375	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	5	complex_1	0.25	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	5	complex_2	0.2857142857142857	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	5	complex_3	0.375	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SET_TIMER	5	nonNR	0.75	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_ALARMS	2	nonNR	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_ALARMS	3	complex_1	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_ALARMS	3	nonNR	1.0	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_ALARMS	4	complex_1	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_ALARMS	4	complex_2	1.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_ALARMS	4	nonNR	1.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_TIMERS	2	nonNR	0.7777777777777778	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_TIMERS	3	complex_1	0.8888888888888888	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_TIMERS	3	nonNR	1.0	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_TIMERS	4	complex_1	1.0	9
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_TIMERS	4	complex_2	1.0	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_SHOW_TIMERS	4	nonNR	1.0	13
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	2	nonNR	0.8181818181818182	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	3	complex_1	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	3	nonNR	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	4	complex_1	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	4	complex_2	0.8	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	4	nonNR	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	5	complex_1	1.0	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	5	complex_2	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	5	complex_3	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	5	nonNR	1.0	8
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CALL_LOG	2	nonNR	1.0	11
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CALL_LOG	4	complex_1	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CALL_LOG	4	nonNR	0.8	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CALL_LOG	5	complex_1	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CALL_LOG	5	complex_3	0.8	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CALL_LOG	5	nonNR	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	2	nonNR	1.0	29
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	3	complex_1	0.35714285714285715	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	3	nonNR	0.5714285714285714	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	4	complex_1	0.0	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	4	complex_2	0.0	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	4	nonNR	0.9333333333333333	15
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	5	complex_1	0.0	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	5	complex_2	0.14285714285714285	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	5	complex_3	0.6428571428571429	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_CONTACT	5	nonNR	0.7857142857142857	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	2	nonNR	1.0	16
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	3	complex_1	0.4375	16
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	3	nonNR	0.8823529411764706	17
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	4	complex_1	0.35714285714285715	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	4	complex_2	0.42857142857142855	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	4	nonNR	1.0	14
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	5	complex_1	0.0	2
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	5	complex_2	0.0	2
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	5	complex_3	0.0	2
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_EVENT	5	nonNR	1.0	2
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	2	nonNR	1.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	3	complex_1	0.14285714285714285	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	3	nonNR	0.9166666666666666	12
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	4	complex_1	0.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	4	complex_2	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	4	nonNR	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	5	complex_1	0.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	5	complex_2	0.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	5	complex_3	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	5	nonNR	0.2857142857142857	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	2	nonNR	1.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	3	complex_1	1.0	7
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	3	nonNR	0.9	10
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	4	complex_1	0.8	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	4	complex_2	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	4	nonNR	1.0	5
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	5	complex_1	1.0	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	5	complex_2	0.8333333333333334	6
turn_bucket	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	5	complex_3	1.0	5
