section	model	plan	axis	accuracy	support	summary_score
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_1	0.8	10	-0.4428571428571429
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_2	0.35714285714285715	14	-0.4428571428571429
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	nonNR	0.8571428571428571	14	-0.4428571428571429
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	complex_1	0.625	8	-0.30000000000000004
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	complex_2	0.9	10	-0.30000000000000004
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_CONTENT	nonNR	0.6	10	-0.30000000000000004
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	complex_1	0.7142857142857143	7	-0.28571428571428575
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	complex_2	0.42857142857142855	7	-0.28571428571428575
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	nonNR	0.8571428571428571	7	-0.28571428571428575
turn4_bucket_offenders	scale-phi4-4b-base.tsv	send_email	complex_1	0.42857142857142855	14	-0.2857142857142857
turn4_bucket_offenders	scale-phi4-4b-base.tsv	send_email	complex_2	0.5	14	-0.2857142857142857
turn4_bucket_offenders	scale-phi4-4b-base.tsv	send_email	nonNR	0.21428571428571427	14	-0.2857142857142857
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_1	1.0	5	-0.19999999999999996
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_2	0.8	5	-0.19999999999999996
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	nonNR	1.0	5	-0.19999999999999996
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	complex_1	1.0	9	-0.16666666666666663
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	complex_2	0.8333333333333334	6	-0.16666666666666663
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	nonNR	1.0	9	-0.16666666666666663
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	complex_1	0.6	5	-0.14545454545454545
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	complex_2	0.6	5	-0.14545454545454545
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_SET_ALARM	nonNR	0.45454545454545453	11	-0.14545454545454545
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	complex_1	0.8181818181818182	11	-0.09090909090909094
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	complex_2	1.0	6	-0.09090909090909094
turn4_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	nonNR	0.9090909090909091	11	-0.09090909090909094
turn4_bucket_offenders	scale-phi4-4b-base.tsv	play_music	complex_1	0.09090909090909091	11	-0.09090909090909091
turn4_bucket_offenders	scale-phi4-4b-base.tsv	play_music	complex_2	0.0	6	-0.09090909090909091
turn4_bucket_offenders	scale-phi4-4b-base.tsv	play_music	nonNR	0.8181818181818182	11	-0.09090909090909091
turn4_bucket_offenders	scale-phi4-4b-base.tsv	search_location	complex_1	0.42857142857142855	14	-0.0714285714285714
turn4_bucket_offenders	scale-phi4-4b-base.tsv	search_location	complex_2	0.35714285714285715	14	-0.0714285714285714
turn4_bucket_offenders	scale-phi4-4b-base.tsv	search_location	nonNR	0.6428571428571429	14	-0.0714285714285714
turn4_bucket_offenders	scale-phi4-4b-base.tsv	send_message	complex_1	0.06666666666666667	15	-0.0714285714285714
turn4_bucket_offenders	scale-phi4-4b-base.tsv	send_message	complex_2	0.5714285714285714	14	-0.0714285714285714
turn4_bucket_offenders	scale-phi4-4b-base.tsv	send_message	nonNR	0.5	16	-0.0714285714285714
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	complex_1	1.0	6	-0.6666666666666667
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	complex_2	0.3333333333333333	6	-0.6666666666666667
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	complex_3	0.0	6	-0.6666666666666667
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_EDIT_ALARM	nonNR	0.6666666666666666	6	-0.6666666666666667
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	send_message	complex_1	0.2	10	-0.5
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	send_message	complex_2	0.6	10	-0.5
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	send_message	complex_3	0.1	10	-0.5
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	send_message	nonNR	0.3	10	-0.5
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_SET_ALARM	complex_1	0.8	5	-0.4
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_SET_ALARM	complex_2	0.4	5	-0.4
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_SET_ALARM	complex_3	0.42857142857142855	7	-0.4
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_SET_ALARM	nonNR	0.5714285714285714	7	-0.4
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_1	0.8333333333333334	6	-0.375
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_2	1.0	8	-0.375
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_3	1.0	8	-0.375
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_IMAGE_CAPTURE	nonNR	0.625	8	-0.375
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	send_email	complex_1	0.2222222222222222	9	-0.2222222222222222
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	send_email	complex_2	0.3333333333333333	9	-0.2222222222222222
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	send_email	complex_3	0.1111111111111111	9	-0.2222222222222222
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	send_email	nonNR	0.1111111111111111	9	-0.2222222222222222
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_SET_RINGTONE	complex_1	0.4	5	-0.2
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_SET_RINGTONE	complex_2	0.2	5	-0.2
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_SET_RINGTONE	complex_3	0.4	5	-0.2
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_SET_RINGTONE	nonNR	0.6	5	-0.2
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_1	1.0	8	-0.16666666666666663
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_2	0.8333333333333334	6	-0.16666666666666663
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_3	1.0	5	-0.16666666666666663
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_VIDEO_CAPTURE	nonNR	1.0	8	-0.16666666666666663
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_1	0.2	10	-0.13333333333333336
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_2	0.06666666666666667	15	-0.13333333333333336
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_3	0.07142857142857142	14	-0.13333333333333336
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	nonNR	0.7894736842105263	19	-0.13333333333333336
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	dial	complex_1	0.16666666666666666	6	-0.09523809523809523
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	dial	complex_2	0.07142857142857142	14	-0.09523809523809523
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	dial	complex_3	0.06666666666666667	15	-0.09523809523809523
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	dial	nonNR	0.8666666666666667	15	-0.09523809523809523
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_VIEW_CONTACT	complex_1	0.07142857142857142	14	-0.07142857142857142
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_VIEW_CONTACT	complex_2	0.0	14	-0.07142857142857142
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_VIEW_CONTACT	complex_3	0.35714285714285715	14	-0.07142857142857142
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	ACTION_VIEW_CONTACT	nonNR	0.8571428571428571	14	-0.07142857142857142
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	web_search	complex_1	0.125	8	-0.020833333333333343
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	web_search	complex_2	0.1875	16	-0.020833333333333343
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	web_search	complex_3	0.16666666666666666	12	-0.020833333333333343
turn5_bucket_offenders	scale-qwen3-4b-base.tsv	web_search	nonNR	0.25	16	-0.020833333333333343
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_EDIT_ALARM	complex_1	0.6666666666666666	6	-0.5
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_EDIT_ALARM	complex_2	0.5	6	-0.5
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_EDIT_ALARM	complex_3	0.0	6	-0.5
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_EDIT_ALARM	nonNR	0.5	6	-0.5
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_RINGTONE	complex_1	0.4	5	-0.4
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_RINGTONE	complex_2	0.0	5	-0.4
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_RINGTONE	complex_3	0.2	5	-0.4
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_RINGTONE	nonNR	0.8	5	-0.4
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIEW_PLAYLIST	complex_1	0.0	7	-0.38095238095238093
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIEW_PLAYLIST	complex_2	0.0	7	-0.38095238095238093
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIEW_PLAYLIST	complex_3	0.6666666666666666	6	-0.38095238095238093
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIEW_PLAYLIST	nonNR	0.2857142857142857	7	-0.38095238095238093
turn5_bucket_offenders	scale-llama3-4b-base.tsv	send_message	complex_1	0.3	10	-0.30000000000000004
turn5_bucket_offenders	scale-llama3-4b-base.tsv	send_message	complex_2	0.4	10	-0.30000000000000004
turn5_bucket_offenders	scale-llama3-4b-base.tsv	send_message	complex_3	0.1	10	-0.30000000000000004
turn5_bucket_offenders	scale-llama3-4b-base.tsv	send_message	nonNR	0.1	10	-0.30000000000000004
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_GET_RINGTONE	complex_1	1.0	7	-0.2857142857142857
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_GET_RINGTONE	complex_2	1.0	6	-0.2857142857142857
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_GET_RINGTONE	complex_3	1.0	7	-0.2857142857142857
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_GET_RINGTONE	nonNR	0.7142857142857143	7	-0.2857142857142857
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_OPEN_CONTENT	complex_1	0.2222222222222222	9	-0.2222222222222222
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_OPEN_CONTENT	complex_2	0.0	15	-0.2222222222222222
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_OPEN_CONTENT	complex_3	0.25	16	-0.2222222222222222
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_OPEN_CONTENT	nonNR	0.25	16	-0.2222222222222222
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_1	0.4	10	-0.2
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_2	0.2	15	-0.2
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_3	0.21428571428571427	14	-0.2
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	nonNR	0.7894736842105263	19	-0.2
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_ALARM	complex_1	0.6	5	-0.17142857142857143
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_ALARM	complex_2	0.6	5	-0.17142857142857143
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_ALARM	complex_3	0.42857142857142855	7	-0.17142857142857143
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_ALARM	nonNR	0.2857142857142857	7	-0.17142857142857143
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_1	1.0	8	-0.16666666666666663
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_2	0.8333333333333334	6	-0.16666666666666663
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_3	1.0	5	-0.16666666666666663
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIDEO_CAPTURE	nonNR	0.875	8	-0.16666666666666663
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_1	0.8333333333333334	6	-0.125
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_2	1.0	8	-0.125
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_3	0.875	8	-0.125
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_IMAGE_CAPTURE	nonNR	0.75	8	-0.125
turn5_bucket_offenders	scale-llama3-4b-base.tsv	send_email	complex_1	0.2222222222222222	9	-0.1111111111111111
turn5_bucket_offenders	scale-llama3-4b-base.tsv	send_email	complex_2	0.1111111111111111	9	-0.1111111111111111
turn5_bucket_offenders	scale-llama3-4b-base.tsv	send_email	complex_3	0.0	9	-0.1111111111111111
turn5_bucket_offenders	scale-llama3-4b-base.tsv	send_email	nonNR	0.3333333333333333	9	-0.1111111111111111
turn5_bucket_offenders	scale-llama3-4b-base.tsv	dial	complex_1	0.16666666666666666	6	-0.09523809523809523
turn5_bucket_offenders	scale-llama3-4b-base.tsv	dial	complex_2	0.07142857142857142	14	-0.09523809523809523
turn5_bucket_offenders	scale-llama3-4b-base.tsv	dial	complex_3	0.26666666666666666	15	-0.09523809523809523
turn5_bucket_offenders	scale-llama3-4b-base.tsv	dial	nonNR	1.0	15	-0.09523809523809523
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_EDIT_DOCUMENT	complex_1	0.0	11	-0.09090909090909091
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_EDIT_DOCUMENT	complex_2	0.09090909090909091	11	-0.09090909090909091
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_EDIT_DOCUMENT	complex_3	0.0	9	-0.09090909090909091
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_EDIT_DOCUMENT	nonNR	0.0	11	-0.09090909090909091
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIEW_CONTACT	complex_1	0.07142857142857142	14	-0.07142857142857142
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIEW_CONTACT	complex_2	0.0	14	-0.07142857142857142
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIEW_CONTACT	complex_3	0.21428571428571427	14	-0.07142857142857142
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_VIEW_CONTACT	nonNR	0.7857142857142857	14	-0.07142857142857142
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_TIMER	complex_1	0.25	8	-0.0357142857142857
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_TIMER	complex_2	0.2857142857142857	7	-0.0357142857142857
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_TIMER	complex_3	0.25	8	-0.0357142857142857
turn5_bucket_offenders	scale-llama3-4b-base.tsv	ACTION_SET_TIMER	nonNR	0.75	8	-0.0357142857142857
turn5_bucket_offenders	scale-llama3-4b-base.tsv	play_music	complex_1	0.0	7	-0.023809523809523808
turn5_bucket_offenders	scale-llama3-4b-base.tsv	play_music	complex_2	0.16666666666666666	6	-0.023809523809523808
turn5_bucket_offenders	scale-llama3-4b-base.tsv	play_music	complex_3	0.14285714285714285	7	-0.023809523809523808
turn5_bucket_offenders	scale-llama3-4b-base.tsv	play_music	nonNR	1.0	7	-0.023809523809523808
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	complex_1	0.0	7	-0.7142857142857143
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	complex_2	0.0	7	-0.7142857142857143
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	complex_3	1.0	6	-0.7142857142857143
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIEW_PLAYLIST	nonNR	0.2857142857142857	7	-0.7142857142857143
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	complex_1	1.0	6	-0.6666666666666667
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	complex_2	0.3333333333333333	6	-0.6666666666666667
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	complex_3	0.0	6	-0.6666666666666667
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_EDIT_ALARM	nonNR	0.5	6	-0.6666666666666667
turn5_bucket_offenders	scale-phi4-4b-base.tsv	send_message	complex_1	0.3	10	-0.6
turn5_bucket_offenders	scale-phi4-4b-base.tsv	send_message	complex_2	0.7	10	-0.6
turn5_bucket_offenders	scale-phi4-4b-base.tsv	send_message	complex_3	0.1	10	-0.6
turn5_bucket_offenders	scale-phi4-4b-base.tsv	send_message	nonNR	0.1	10	-0.6
turn5_bucket_offenders	scale-phi4-4b-base.tsv	send_email	complex_1	0.4444444444444444	9	-0.4444444444444444
turn5_bucket_offenders	scale-phi4-4b-base.tsv	send_email	complex_2	0.6666666666666666	9	-0.4444444444444444
turn5_bucket_offenders	scale-phi4-4b-base.tsv	send_email	complex_3	0.2222222222222222	9	-0.4444444444444444
turn5_bucket_offenders	scale-phi4-4b-base.tsv	send_email	nonNR	0.2222222222222222	9	-0.4444444444444444
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	complex_1	0.4	5	-0.4
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	complex_2	0.0	5	-0.4
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	complex_3	0.4	5	-0.4
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_SET_RINGTONE	nonNR	0.6	5	-0.4
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_1	0.6	10	-0.3333333333333333
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_2	0.26666666666666666	15	-0.3333333333333333
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	complex_3	0.2857142857142857	14	-0.3333333333333333
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_NAVIGATE_TO_LOCATION	nonNR	0.8947368421052632	19	-0.3333333333333333
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	complex_1	0.7142857142857143	7	-0.2857142857142857
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	complex_2	1.0	6	-0.2857142857142857
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	complex_3	1.0	7	-0.2857142857142857
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_GET_RINGTONE	nonNR	0.7142857142857143	7	-0.2857142857142857
turn5_bucket_offenders	scale-phi4-4b-base.tsv	dial	complex_1	0.5	6	-0.2857142857142857
turn5_bucket_offenders	scale-phi4-4b-base.tsv	dial	complex_2	0.21428571428571427	14	-0.2857142857142857
turn5_bucket_offenders	scale-phi4-4b-base.tsv	dial	complex_3	0.6666666666666666	15	-0.2857142857142857
turn5_bucket_offenders	scale-phi4-4b-base.tsv	dial	nonNR	0.8666666666666667	15	-0.2857142857142857
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_1	0.8333333333333334	6	-0.25
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_2	1.0	8	-0.25
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	complex_3	1.0	8	-0.25
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_IMAGE_CAPTURE	nonNR	0.75	8	-0.25
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_1	1.0	8	-0.16666666666666663
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_2	0.8333333333333334	6	-0.16666666666666663
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	complex_3	1.0	5	-0.16666666666666663
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIDEO_CAPTURE	nonNR	1.0	8	-0.16666666666666663
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	complex_1	1.0	6	-0.16666666666666663
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	complex_2	0.8333333333333334	6	-0.16666666666666663
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	complex_3	1.0	5	-0.16666666666666663
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_VIEW_RECENT_APPS	nonNR	1.0	6	-0.16666666666666663
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	complex_1	0.2222222222222222	9	-0.15555555555555556
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	complex_2	0.06666666666666667	15	-0.15555555555555556
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	complex_3	0.4375	16	-0.15555555555555556
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_OPEN_CONTENT	nonNR	0.4375	16	-0.15555555555555556
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	complex_1	0.8571428571428571	7	-0.1428571428571429
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	complex_2	1.0	6	-0.1428571428571429
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	complex_3	0.8571428571428571	7	-0.1428571428571429
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_CREATE_DOCUMENT	nonNR	1.0	7	-0.1428571428571429
turn5_bucket_offenders	scale-phi4-4b-base.tsv	search_location	complex_1	0.1111111111111111	9	-0.1111111111111111
turn5_bucket_offenders	scale-phi4-4b-base.tsv	search_location	complex_2	0.3333333333333333	9	-0.1111111111111111
turn5_bucket_offenders	scale-phi4-4b-base.tsv	search_location	complex_3	0.3333333333333333	9	-0.1111111111111111
turn5_bucket_offenders	scale-phi4-4b-base.tsv	search_location	nonNR	0.2222222222222222	9	-0.1111111111111111
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	complex_1	0.1	10	-0.08333333333333331
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	complex_2	0.25	12	-0.08333333333333331
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	complex_3	0.3333333333333333	12	-0.08333333333333331
turn5_bucket_offenders	scale-phi4-4b-base.tsv	ACTION_INSERT_CONTACT	nonNR	0.25	12	-0.08333333333333331
turn5_bucket_offenders	scale-phi4-4b-base.tsv	play_video	complex_1	0.3333333333333333	12	-0.08333333333333331
turn5_bucket_offenders	scale-phi4-4b-base.tsv	play_video	complex_2	0.25	12	-0.08333333333333331
turn5_bucket_offenders	scale-phi4-4b-base.tsv	play_video	complex_3	0.3	10	-0.08333333333333331
turn5_bucket_offenders	scale-phi4-4b-base.tsv	play_video	nonNR	1.0	12	-0.08333333333333331
